TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
f_f001117,2305270005,2,0,,낚시할때 마실 커피와 갈아만든배 탄산도 필요해서 환타 5개 묵음 과자들  들과 빵과,Y,1,
f_f001117,2305270006,2,1,,바이크 탈때 헬멧의 고글과 낚시에서 입을 바지와 낚시에 필요한 묶음추와 바늘,Y,1,
f_f001117,2305280002,2,1,,옷 각종 채소들  분식즐 빨간오뎅이 맛있다고 온건데  늦게가서 상점들이 닫았음,N,5,
f_f001117,2305260002,5,0,,,,,
f_f001117,2305270003,5,0,,,,,
f_f001117,2305270004,5,0,,,,,
f_f001117,2305270007,5,0,,,,,
f_f001117,2305260003,5,1,,,,,
f_f001117,2305270001,5,1,,,,,
f_f001117,2305270002,5,2,,,,,
f_f001117,2305270006,5,2,,,Y,,
f_f001117,2305280002,5,2,,,,,
f_f001117,2305270002,6,1,,샤워하고 티비보고 맥주 마셨습니다 온돌로 된 바닥이라서 바이크 타고온 나의 육체를 아주 시원하게 풀수 있었습니다!,Y,1,
f_f001117,2305270003,6,1,,화장실가고 자연풍경을 구경했습니다 그리고 바이크 타시는 분들이라면  죽령휴계소를 올라올때 고블고블한 길이 라이딩하기 너무 재미있고  안전 장치들이 많고 차들도 별로 없어서 안전하게 탈수 있는 라이딩 코스 입니다 ( 어느 방향으로 가든 다 재미있음),N,5,
f_f001117,2305270001,6,2,,무인 편의점인데  사장님이 지키고 계시구 성인인증만하면 자유롭게 술 담배를 살수 있어서 좋았습니다 다른 무인편의점은 술담배 사기가 많이 어려움,N,5,
f_f001117,2305270006,6,3,,바로 옆 겟바위에 올라가 낚시를 하였고 바다를 보면서 낚시했고 그리고 텐트를 치고 놀았습니다,Y,5,
f_f001124,2305250003,1,0,,한우,Y,1,
f_f001124,2305250004,2,0,,과일과 술;안주,N,1,
f_f001124,2305250007,2,0,,회,N,1,
f_f001124,2305250005,2,1,,껌과 커피,N,1,
f_f001124,2305250006,3,2,,레일바이크 타기위해 공원에 도착,Y,1,2
f_f001124,2305260003,3,2,,수로부인 헌화공원에 입장하여 산책후 정상에 있는 카페에 들려 커피 마심,N,1,2
f_f001124,2305250006,4,0,,,,,
f_f001124,2305260002,4,0,,,,,
f_f001124,2305260003,4,1,,,,,
f_f001124,2305250008,5,0,,,,,
f_f001124,2305260003,5,0,,,,,
f_f001124,2305250002,5,1,,,,,
f_f001124,2305250006,5,1,,,,,
f_f001131,2306040002,1,0,,집에서 준비한 밥과 밑반찬,Y,4,
f_f001131,2306040004,1,0,,회;대게,N,1,
f_f001131,2306050002,1,0,,피자 음료수 과자,N,2,
f_f001131,2306050006,1,0,,돌솥밥 해물전,Y,1,
f_f001131,2306060002,1,0,,충무김밥 라면 돈가스정식 아이스크림 사탕,N,1,
f_f001131,2306040005,1,2,,커피,N,2,
f_f001131,2306050001,2,0,,아이스크림 음료수,N,1,
f_f001131,2306040004,3,1,,해산물 구경;갈매기 먹이주기 체험,N,5,1
f_f001131,2306050003,3,1,,칠보산자연휴양림 입장 관람,N,1,2
f_f001131,2306050001,3,3,,조개줍기 꽃게잡기 모래놀이,N,5,1
f_f001131,2306040003,4,0,,,,,
f_f001131,2306050003,4,0,,,,,
f_f001131,2306050005,4,0,,,,,
f_f001131,2306040005,4,1,,,,,
f_f001131,2306050004,4,1,,,,,
f_f001131,2306060001,4,1,,,,,
f_f001131,2306050001,4,2,,,,,
f_f001131,2306040005,5,0,,,,,
f_f001131,2306050007,5,0,,,,,
f_f001131,2306060001,5,0,,,,,
f_f001131,2306040002,5,1,,,,,
f_f001131,2306050001,5,1,,,,,
f_f001131,2306050002,5,1,,,,,
f_f001131,2306050002,6,2,,아기 낮잠 휴식,N,5,
f_f001134,2305270003,1,0,,닭볶음탕,N,1,
f_f001134,2305270004,1,0,,커피,N,1,
f_f001134,2305280002,1,0,,점심 브런치 및 커피,N,1,
f_f001134,2305270002,1,1,,커피,N,1,
f_f001134,2305270002,2,0,,커피구입 및 텀블러 아이쇼핑,N,5,
f_f001134,2305270008,2,2,,저녁식사 음식 및 바베큐용 고기,N,1,
f_f001134,2305270005,4,0,,,,,
f_f001134,2305280001,4,0,,,,,
f_f001134,2305270008,5,1,,,,,
f_f001134,2305280002,5,1,,,,,
f_f001181,2306020002,1,0,,파리바게트 커피;핫도그,N,1,
f_f001181,2306030001,1,0,,아이스라떼,N,1,
f_f001181,2306030002,1,0,,막국수,N,1,
f_f001181,2306030003,1,0,,커피;팥빙수,N,1,
f_f001181,2306030005,1,0,,소고기,N,1,
f_f001181,2306040002,1,0,,막국수;빈대떡,N,1,
f_f001181,2306020003,5,0,,,,,
f_f001181,2306030004,5,0,,,,,
f_f001181,2306030006,5,0,,,,,
f_f001181,2306020002,5,1,,,,,
f_f001184,2306020004,1,0,,냉면 문어숙회,N,1,
f_f001184,2306020008,1,0,,돼지갈비,N,1,
f_f001184,2306020011,1,0,,버거,Y,1,
f_f001184,2306030001,1,0,,떡볶이 만두 냉면,N,1,
f_f001184,2306030005,1,0,,피자 파스타 리조또,N,1,
f_f001184,2306040001,1,0,,브런치,Y,1,
f_f001184,2306050001,1,0,,김밥 볶음밥 라면,N,1,
f_f001184,2306020002,1,1,,소세지;핫도그 등,N,1,
f_f001184,2306020005,1,1,,아이그크림 십원빵,N,1,
f_f001184,2306040004,1,1,,음료,N,1,
f_f001184,2306030006,2,0,,편의점 간식,N,1,
f_f001184,2306040003,2,0,,주전부리,N,1,
f_f001184,2306040006,2,0,,호텔로 와서 먹을 저녁겸 야식을 야시장에서 구매 / 카드결제가 안되어서 모두 계좌이체,N,5,
f_f001184,2306030001,2,1,,십원빵,N,1,
f_f001184,2306050001,2,1,,황남빵,N,1,
f_f001184,2306020003,3,0,,박물관 관람,N,5,2
f_f001184,2306020006,3,0,,역사관 3D 애니메이션 관람,N,1,2
f_f001184,2306020009,3,0,,대릉원 미디어아트 관람 / 천마총 관람,Y,5,2
f_f001184,2306030002,3,0,,불국사 해설들으며 관란,Y,5,2
f_f001184,2306030003,3,0,,석굴암 관람,N,5,2
f_f001184,2306040005,3,0,,입장 및 산책 / 야경 명소,N,1,2
f_f001184,2306040002,3,2,,분황사 해설들으며 관람,Y,5,2
f_f001184,2306020009,4,1,,,,,
f_f001184,2306040005,4,1,,,,,
f_f001184,2306020002,5,0,,,,,
f_f001184,2306020007,5,0,,,,,
f_f001184,2306020012,5,0,,,,,
f_f001184,2306040004,5,0,,,,,
f_f001184,2306040007,5,0,,,,,
f_f001184,2306030004,6,1,,체크인,Y,5,
f_f001184,2306020006,6,3,,나오면서 음료 먹으면서 쉼,N,1,
f_f001184,2306020010,99,0,,,,,
f_f001226,2305270002,1,0,,수유리 우동,N,1,
f_f001226,2305270003,1,0,,동치미메밀국수;비빔메밀국수;추가 사리,N,1,
f_f001226,2305270006,1,0,,고구마라떼;말차라떼;아메리카노,N,1,
f_f001226,2305270008,1,0,,참치모나카;관자;우니파스타;홍새우파스타;채끝스테이크;시메이골드;레몬머랭케이크;제로콜라,Y,1,
f_f001226,2305280001,1,0,,황태구이;황태해장국;맑은순두부,N,1,
f_f001226,2305280003,1,0,,뚱감겹살말이;새우튀김모듬,N,1,
f_f001226,2305280004,1,0,,장사항비치에이드;아메리카노;아이스티,N,1,
f_f001226,2305280009,1,0,,해물모듬장;문어솥밥,N,1,
f_f001226,2305290001,1,0,,해전물회;섭국;성게알미역국,N,1,
f_f001226,2305290002,1,0,,순살 갈릭새우;순살 핫새우;애플쥬스;코카콜라,N,1,
f_f001226,2305290004,1,0,,파도라떼;카페라떼;오렌지에이드,N,1,
f_f001226,2305290006,1,0,,팍스버거세트;쉬림프버거단품;스프라이트,N,1,
f_f001226,2305280008,2,0,,크록스액세서리;머리핀,N,1,
f_f001226,2305280010,2,0,,화이트쇼콜라;화이트엔젤,N,1,
f_f001226,2305280003,2,1,,오징어;대게,N,5,
f_f001226,2305280002,3,0,,부엉이;올빼미의 기본정보에 대해 배우고;세계각국의 부엉이 작품에 대한 관람;해당 전시관 작가의 부엉이 브로치 등의 작품 활동을 관람하였음.,N,1,2
f_f001226,2305280006,3,1,,15층높이의 엑스포타워에 올라가 속초시내 및 설악산을 구경하였으며;망원경체험을 해보았음.,N,5,1
f_f001226,2305290005,3,2,,군소;게;물고기 등을 관찰하고 채집해보았음.(종료후 방생),N,5,1
f_f001226,2305270004,4,0,,,,,
f_f001226,2305270005,4,0,,,,,
f_f001226,2305280005,4,0,,,,,
f_f001226,2305290003,4,1,,,,,
f_f001226,2305290005,4,1,,,,,
f_f001226,2305280003,4,2,,,,,
f_f001226,2305270007,5,0,,,,,
f_f001226,2305270009,5,0,,,,,
f_f001226,2305280007,5,0,,,,,
f_f001226,2305280011,5,0,,,,,
f_f001226,2305290003,5,0,,,,,
f_f001226,2305270002,5,1,,,,,
f_f001226,2305270005,5,1,,,,,
f_f001226,2305270006,5,1,,,,,
f_f001226,2305280004,5,1,,,,,
f_f001233,2305270004,1,0,,가자미조림 및 생대구탕,N,1,
f_f001233,2305280002,1,0,,막국수와 수육,N,1,
f_f001233,2305280003,1,0,,빵과 커피,N,1,
f_f001233,2305280004,1,0,,우동과 설렁탕,N,1,
f_f001233,2305290001,1,0,,메밀묵밥과 채묵비빔밥,N,1,
f_f001233,2305270005,2,0,,문어 및 가리비,N,1,
f_f001233,2305280001,2,0,,북한;중국 전통술,N,1,
f_f001233,2305270003,3,0,,별장관람 및 체험,N,1,1
f_f001233,2305290002,3,0,,박물관 체험,N,1,1
f_f001233,2305270002,4,0,,,,,
f_f001233,2305270003,4,1,,,,,
f_f001245,2305270004,1,0,,돌짜장2+짬뽕국물+탕수육세트,N,1,
f_f001245,2305270008,1,0,,크룽지,N,1,
f_f001245,2305270012,1,0,,돼지갈비찜;소주;볶음밥,N,1,
f_f001245,2305280001,1,0,,커피,N,1,
f_f001245,2305290001,1,0,,엑설런트 라떼;아메리카노,N,1,
f_f001245,2305290002,1,0,,교리김밥;잔치국수,N,1,
f_f001245,2305290003,1,0,,아이스티;딸기요거트,Y,1,
f_f001245,2305280004,1,1,,매운소갈비찜,N,2,
f_f001245,2305280003,1,2,,모듬회,Y,1,
f_f001245,2305280005,1,2,,갈비,N,4,
f_f001245,2305270008,1,3,,물;음료수,Y,2,
f_f001245,2305270005,2,0,,우럭회;갑오징어회,N,1,
f_f001245,2305270006,2,0,,아포가토;수제 오미자 차,Y,1,
f_f001245,2305270011,2,0,,마그네틱,N,1,
f_f001245,2305270008,2,1,,책,N,1,
f_f001245,2305270013,2,1,,물;주류;간식,N,1,
f_f001245,2305270009,3,0,,대릉원녹턴미디어아트관람,N,5,2
f_f001245,2305270010,3,0,,동궁과월지 야경 구경,Y,1,2
f_f001245,2305280004,4,0,,,,,
f_f001245,2305270010,4,1,,,,,
f_f001245,2305270008,4,2,,,,,
f_f001245,2305270007,5,0,,,,,
f_f001245,2305270013,5,0,,,,,
f_f001245,2305270006,5,1,,,,,
f_f001245,2305280005,5,1,,,,,
f_f001245,2305270002,7,0,,,,,
f_f001245,2305270003,7,0,,,,,
f_f001245,2305290003,7,1,,,,,
f_f001321,2305270006,1,0,,찜닭외,N,1,
f_f001321,2305270007,1,0,,만두,N,1,
f_f001321,2305280002,1,0,,쫄면;어린이쫄면;우동;돈까스,N,1,
f_f001321,2305280001,2,0,,빵,N,1,
f_f001321,2305280004,3,0,,도산서원둘러보기,N,1,2
f_f001321,2305270003,4,0,,,,,
f_f001321,2305270004,4,4,,,,,
f_f001321,2305270005,5,0,,,,,
f_f001321,2305270002,6,0,,화장실;편의점,N,1,
f_f001336,2305260002,1,0,,분식(김치볶음밥;오무라이스;돌솥콘치즈닭갈비,N,1,
f_f001336,2305270001,1,0,,일식(텐동;사케동;냉모밀),N,1,
f_f001336,2305270003,1,0,,이탈리안음식(만조샐러드;콰트로 포르마지 피자;채끝등심세트(채끝등심스테이크+새우로제파스타),N,1,
f_f001336,2305280002,1,0,,샌드위치(이탈리안 비엠티;쉬림프;더블초코칩쿠키;초코칩쿠키;콜라),Y,1,
f_f001336,2305280003,1,0,,생딸기 설빙;인절미 설빙,Y,1,
f_f001336,2305280005,1,0,,고기(한우육회;조선프리미엄세트;솥밥 등),Y,1,
f_f001336,2305290002,1,1,,칠게빵,N,1,
f_f001336,2305270002,1,3,,카페(수제 머랭;커피콩빵),N,1,
f_f001336,2305260006,2,0,,굿즈(일본 애니메이션 굿즈),N,1,
f_f001336,2305260007,2,0,,굿즈(일본 애니 가챠),N,1,
f_f001336,2305280001,2,0,,굿즈(일본 만화 및 애니메이션 굿즈) 및 도서류,N,1,
f_f001336,2305260007,2,1,,굿즈(일본 만화 및 애니메이션 굿즈),Y,1,
f_f001336,2305280001,2,1,,굿즈(일본 만화 및 애니 굿즈),N,1,
f_f001336,2305260007,2,2,,빵,N,1,
f_f001336,2305280003,2,2,,화장품(쿠션;틴트;타르트),N,1,
f_f001336,2305260007,2,3,,김밥,Y,1,
f_f001336,2305260007,2,4,,배달(마라탕),Y,1,
f_f001336,2305270002,3,0,,다누비 열차 탑승,N,1,1
f_f001336,2305270002,4,1,,,,,
f_f001336,2305280006,4,1,,,,,
f_f001336,2305280004,5,0,,,,,
f_f001336,2305270002,5,2,,,,,
f_f001336,2305280006,5,2,,,,,
f_f001336,2305260003,7,0,,,,,
f_f001336,2305290001,7,0,,,,,
f_f001336,2305290002,7,0,,,,,
f_f001336,2305290003,7,0,,,,,
f_f001336,2305260004,7,2,,,,,
f_f001363,2306020003,1,0,,오징어회;오징어 통 구이;소주,N,4,
f_f001363,2306030001,1,0,,순대국,N,1,
f_f001363,2306030004,1,0,,마제소바;후토마끼;맥주,Y,1,
f_f001363,2306030006,1,0,,대게 무침,Y,1,
f_f001363,2306030007,1,0,,고갈비;애호박전;소주,N,1,
f_f001363,2306040001,1,0,,물회;성게 미역국,N,1,
f_f001363,2306040003,1,0,,도토리묵;전통 막걸리,N,1,
f_f001363,2306030003,1,1,,오미자차;아이스아메리카노,N,1,
f_f001363,2306040002,1,1,,아메리카노 2잔,N,1,
f_f001363,2306020004,2,0,,속초 전통 떡,N,1,
f_f001363,2306030002,4,0,,,,,
f_f001363,2306030005,4,2,,,,,
f_f001363,2306020002,5,0,,,,,
f_f001363,2306020005,5,0,,,,,
f_f001363,2306020006,5,0,,,,,
f_f001363,2306030003,5,0,,,,,
f_f001363,2306030008,5,0,,,,,
f_f001363,2306040002,5,0,,,,,
f_f001363,2306030005,5,1,,,,,
f_f001363,2306040003,5,1,,,,,
f_f001380,2306030004,1,0,,루안A코스,Y,1,
f_f001380,2306040001,1,0,,도시락,N,4,
f_f001380,2306050001,1,0,,돈가스;김치찌개,Y,1,
f_f001380,2306040004,1,1,,아이스크림,N,1,
f_f001380,2306040005,1,2,,숯불고기,N,2,
f_f001380,2306030003,2,0,,3박4일간 식사거리 및 간식,N,1,
f_f001380,2306040002,3,0,,하늘자전거;카트,Y,1,1
f_f001380,2306040003,3,0,,승마체험,N,5,1
f_f001380,2306040004,3,0,,상주박물관내 어린이체험실,N,5,1
f_f001380,2306040001,3,1,,열기구탑승,N,1,1
f_f001380,2306050001,3,1,,에코월드 내 상상체험키즈월드;물놀이터,Y,1,1
f_f001380,2306030002,4,0,,,,,
f_f001380,2306040005,4,1,,,,,
f_f001380,2306040001,4,2,,,,,
f_f001380,2306050001,4,2,,,Y,,
f_f001380,2306040005,5,0,,,,,
f_f001380,2306040001,5,3,,,,,
f_f001380,2306050001,5,4,,,Y,,
f_f001408,2306040004,1,0,,크림고구마떠먹는피자;매운해물토마토스파게티;프라이드포테이토;맥주;콜라,N,1,
f_f001408,2306040005,1,1,,아이스크림,N,4,
f_f001408,2306040003,3,0,,사우나,N,5,1
f_f001408,2306040005,3,0,,관람,N,5,2
f_f001412,2306030002,1,0,,바베큐플레터(돼지바베큐. 치킨통구이. 립. 새우구이. 채소구이);컵라면;빵,Y,4,
f_f001412,2306040002,1,0,,햄버거세트;팥빙수;산청딸기라떼,N,1,
f_f001412,2306040004,1,0,,육전물냉면;만두,N,1,
f_f001412,2306040003,3,0,,과학원리를 이용한 여러가지 체험놀이시설을 이용함. 예를 들면 위치에너지를 운동에너지로 바꾸는 원리를 바탕으로 공을 조작하며 체험함,N,5,1
f_f001412,2306040001,3,2,,마당극 오작교아리랑,N,5,2
f_f001412,2306040001,4,0,,,,,
f_f001412,2306030002,4,1,,,,,
f_f001412,2306030002,5,2,,,,,
f_f001412,2306030002,6,3,,배드민턴;수영;자전거타기,Y,5,
f_f001421,2305270004,1,0,,고기 술 음료 버섯,Y,2,
f_f001421,2305280002,1,0,,물회 음료수,N,1,
f_f001421,2305280005,1,0,,흑임자카페라떼 아이스아메리카노,N,1,
f_f001421,2305280006,1,0,,소세지,N,1,
f_f001421,2305270002,2,0,,술;물;음료수;버섯;과자;커피;삼겹살;참기름,N,5,
f_f001421,2305270003,4,0,,,,,
f_f001421,2305280001,4,0,,,,,
f_f001421,2305280003,4,0,,,,,
f_f001421,2305270004,5,1,,,,,
f_f001421,2305280004,6,0,,낚시,N,5,
f_f001440,2305250004,1,0,,젤라또아이스크림,N,1,
f_f001440,2305250006,1,0,,삼겹살;목살;된장찌개,N,1,
f_f001440,2305260002,1,0,,빵;커피,N,1,
f_f001440,2305260004,1,0,,순두부찌개,N,1,
f_f001440,2305250003,1,1,,칼국수;충무김밥;야채김밥,N,1,
f_f001440,2305260004,1,2,,직접 타주시는 커피2잔,N,1,
f_f001440,2305250003,1,4,,식혜,Y,1,
f_f001440,2305250003,1,5,,커피,N,1,
f_f001440,2305250003,2,0,,과일;야채류;의류,N,5,
f_f001440,2305260006,2,0,,도나스세트(선물용);만쥬,N,1,
f_f001440,2305260002,2,1,,감천마을 마그네틱,N,1,
f_f001440,2305260004,2,1,,가방;의류,N,5,
f_f001440,2305250004,2,3,,케이블카;공기총 인형뽑기,N,5,
f_f001440,2305260005,3,0,,근현대역사관련 도서,N,5,2
f_f001440,2305250004,3,2,,구름다리입장,N,1,2
f_f001440,2305250002,4,0,,,,,
f_f001440,2305260003,4,0,,,,,
f_f001440,2305250004,4,1,,,,,
f_f001440,2305250003,4,2,,,,,
f_f001440,2305260002,4,2,,,,,
f_f001440,2305250002,5,1,,,,,
f_f001440,2305250003,5,3,,,,,
f_f001442,2305270003,1,0,,장어구이,N,1,
f_f001442,2305270004,1,0,,딸기파이;뱅오쇼콜라;코코넛바나나식빵;아이스 카라멜마끼아또;블루베리 스무디;망고스무디;아메리카노;아이스아메리카노,N,1,
f_f001442,2305270002,4,0,,,,,
f_f001446,2305260002,1,0,,키리모찌와 커피,N,1,
f_f001446,2305260004,1,0,,일식 라멘,N,1,
f_f001446,2305270001,1,0,,피자와 칵테일,N,1,
f_f001446,2305270003,1,0,,젤라떡,N,1,
f_f001446,2305270004,1,0,,조개와 회,N,1,
f_f001446,2305260003,2,0,,날씨가 쌀쌀해서 담요,N,1,
f_f001446,2305260005,3,0,,연등축제 구경,N,5,2
f_f001446,2305270002,4,0,,,,,
f_f001446,2305270005,4,0,,,,,
f_f001446,2305260005,4,1,,,,,
f_f001446,2305260006,5,0,,,,,
f_f001446,2305260002,5,1,,,,,
f_f001446,2305270002,5,1,,,,,
f_f001446,2305260005,5,3,,,,,
f_f001487,2306100002,1,0,,고르곤졸라피자;닭똥집튀김(비가와서 숙소에서 배달의민족으로 시켜서 리조크 로비에서 받아서 숙소에서 먹었습니다.),N,2,
f_f001487,2306100003,1,0,,핫바;소시지;닭꼬치;구슬아이스크림;떡볶이;맥주(355ml),N,1,
f_f001487,2306110001,1,0,,한우 무한리필(성인2명;미취학1명);공기밥 2;비빔냉면,N,1,
f_f001487,2306110003,1,0,,달고나커피;딸기요거트스무디;샤인머스캣 케익;츄러스,N,1,
f_f001487,2306100003,3,1,,워터파크(2023년 워터파크 시즌권 구매로 이날은 입장비용이 발생되지 않았습니다.),Y,5,2
f_f001487,2306100002,4,2,,,,,
f_f001487,2306100002,5,1,,,,,
f_f001487,2306110002,6,1,,루지체험 하려고 인터넷 놀이대전을 통해 티켓 구매하고 티켓 교환하고 버스타고 루지탑승장까지 갔는데 비가와서 10분간 대기하다 비가 더 많이 내려 버스타고 다시 내려왔습니다,Y,5,
f_f001514,2305260002,1,0,,김치제육볶음 유뷰우동,N,1,
f_f001514,2305260003,1,0,,양대창 모둠구이,N,1,
f_f001514,2305260004,1,0,,폴드포크 나초 및 칵테일,N,1,
f_f001514,2305260005,1,0,,타파스,N,1,
f_f001514,2305270001,1,0,,카이센동,N,1,
f_f001514,2305270002,1,0,,커피와 빵,Y,1,
f_f001514,2305270003,1,0,,스페인 음식,N,1,
f_f001514,2305280001,1,0,,라멘,N,1,
f_f001514,2305280003,1,0,,돼지갈비 튀김,N,1,
f_f001514,2305280002,1,2,,커피 쿠키,N,1,
f_f001514,2305270006,3,0,,요트체험,Y,1,1
f_f001514,2305270005,4,0,,,,,
f_f001514,2305270008,4,1,,,,,
f_f001514,2305280002,4,1,,,,,
f_f001514,2305270004,4,2,,,,,
f_f001514,2305270007,5,0,,,,,
f_f001514,2305260006,6,0,,잠,Y,1,
f_f001514,2305260002,6,1,,주유,N,1,
f_f001516,2306050003,3,0,,아쿠아리움입장,Y,1,2
f_f001516,2306050003,4,1,,,,,
f_f001516,2306050003,6,2,,간식구매,Y,5,
f_f001544,2306050001,1,0,,아이스아메리카노,N,1,
f_f001544,2306050004,1,0,,티에이드(어반 브리즈;트로피칼 아일),N,1,
f_f001544,2306050005,1,0,,족발;열무김치말이국수,N,1,
f_f001544,2306060001,1,0,,새우소바,Y,1,
f_f001544,2306060002,1,0,,월송라떼(시그니처 커피),N,1,
f_f001544,2306040004,2,0,,맥주;젤리;과자;아이스크림,N,1,
f_f001544,2306050006,2,0,,빈티지(구제) 셔츠 2장,N,1,
f_f001544,2306040004,2,1,,차량 LPG가스 충전,N,1,
f_f001544,2306060003,3,0,,소금산 출렁다리;울렁다리를 건너기 위해 입구까지 걷고 산중턱까지 올랐습니다.,N,1,2
f_f001544,2306060005,3,1,,소금산 울렁다리 건너기,N,5,2
f_f001544,2306060004,3,2,,출렁다리 건너기 및 주변경관 관람,N,5,2
f_f001544,2306050003,4,0,,,,,
f_f001544,2306050007,4,0,,,,,
f_f001544,2306060004,4,0,,,,,
f_f001544,2306060005,4,0,,,,,
f_f001544,2306050003,5,1,,,,,
f_f001544,2306060002,5,1,,,,,
f_f001544,2306050007,5,2,,,,,
f_f001544,2306050001,5,3,,,,,
f_f001544,2306040002,7,0,,,,,
f_f001550,2306050003,1,0,,삽겹살;청국장,N,1,
f_f001550,2306040003,1,2,,김밥;국수;떡볶이,N,1,
f_f001550,2306050001,3,0,,하늘길 카트투어,Y,1,2
f_f001550,2306050002,3,0,,워터월드 체험,Y,1,1
f_f001550,2306040003,3,1,,스위치백트레인 체험;주변 경관 관람,Y,1,1
f_f001550,2306050001,4,1,,,,,
f_f001550,2306050004,5,1,,,,,
f_f001550,2306040002,5,4,,,,,
f_f001643,2305280002,1,0,,산채비빔밥,N,1,
f_f001643,2305290003,1,0,,산채비빔밥,N,1,
f_f001643,2305280004,2,0,,편의점에서 간식 구입,N,1,
f_f001643,2305290001,2,0,,찐빵;감자떡,N,1,
f_f001643,2305280003,3,0,,키즈월드의 다양한 시설 및 교구 체험,N,1,1
f_f001643,2305290002,4,0,,,,,
f_f001643,2305280004,5,1,,,,,
f_f001658,2305270003,1,0,,한우갈비살;한우꽃등심;곤드레밥;된장찌개,Y,1,
f_f001658,2305270004,1,0,,쭈꾸미제육볶음;막걸리,Y,4,
f_f001658,2305270004,1,3,,커피,Y,1,
f_f001658,2305270004,3,1,,골프 18홀,Y,1,1
f_f001658,2305270004,4,2,,,,,
f_f001658,2305270004,5,4,,,,,
f_f001707,2305270003,1,0,,메밀전병;야채빵,N,1,
f_f001707,2305270005,1,0,,돼지부속구이;주류,N,1;2,
f_f001707,2305270007,1,0,,모둠튀김꼬치;주류,N,1,
f_f001707,2305270002,1,2,,커피,N,2,
f_f001707,2305270003,2,1,,전통시장 먹거리들,N,5,
f_f001707,2305270004,3,0,,성당 건물및 주변 경관 관람,N,5,2
f_f001707,2305270002,4,0,,,,,
f_f001707,2305270004,4,1,,,,,
f_f001707,2305270002,5,1,,,,,
f_f001726,2305270002,1,0,,핫도그,N,1,
f_f001726,2305270004,1,0,,닭꼬치,N,1,
f_f001726,2305270005,1,0,,낙지젓갈비빔밥;김치짜글이;삼각김밥;짜파게티범벅,N,1,
f_f001726,2305270003,1,3,,컵라면;커피,Y,4,
f_f001726,2305270006,2,0,,플레인요구르트;찢어먹는치즈;조지아오리지널커피,N,1,
f_f001726,2305270003,3,0,,힐링바이크,N,1,1
f_f001726,2305270003,3,2,,무빙보트,N,5,1
f_f001726,2305270003,4,1,,,,,
f_f001726,2305270004,4,1,,,,,
f_f001726,2305270002,5,2,,,,,
f_f001762,2306030006,1,0,,커피;케익;음료,N,1,
f_f001762,2306040002,1,0,,아이스크림,N,1,
f_f001762,2306030003,1,1,,아이스크림,N,1,
f_f001762,2306030002,1,2,,치킨,Y,1,
f_f001762,2306030004,1,2,,육칼밥;물막국수,N,1,
f_f001762,2306030002,1,4,,음료수;빵;핫바,N,1,
f_f001762,2306030005,2,0,,합장주,N,1,
f_f001762,2306040002,2,1,,라면;맥주;과자,N,1,
f_f001762,2306030003,3,0,,알파인코스터 탑승,N,1,1
f_f001762,2306030005,3,2,,월정사 입장료,N,1,2
f_f001762,2306040002,3,2,,삼양목장 입장,Y,1,2
f_f001762,2306030005,4,1,,,,,
f_f001762,2306030002,5,1,,,,,
f_f001762,2306030006,5,1,,,,,
f_f001843,2306030002,1,0,,삼겹살,N,4,
f_f001843,2306040003,1,0,,막국수,N,1,
f_f001843,2306030003,2,1,,삼겹살,N,1,
f_f001843,2306040002,3,2,,산악바이크타기 체험,Y,1,1
f_f001843,2306030002,5,1,,,,,
f_f001843,2306030003,5,2,,,,,
f_f001843,2306040004,6,0,,축구게임,N,5,
f_f001843,2306030003,6,3,,산책;공놀이;휴식;게임,N,5,
f_f001848,2305290002,1,0,,해물뚝배기,N,1,
f_f001848,2305280004,2,0,,닭강정 옛날통닭,N,1,
f_f001848,2305280004,2,2,,홍게,N,1,
f_f001848,2305280004,2,3,,깻잎 쌈장 얼음 마늘,N,1,
f_f001848,2305280002,2,10,,과자 파인애플,N,1,
f_f001848,2305280003,3,0,,배낚시 선상낚시,Y,1,1
f_f001848,2305280004,4,1,,,,,
f_f001848,2305280003,5,1,,,,,
f_f001848,2305280002,5,7,,,,,
f_f001848,2305280002,6,8,,휴식 바다 구경,Y,5,
f_f001901,2306010003,1,0,,통감자,Y,1,
f_f001901,2306010004,1,0,,갈비칼국수;육회,N,1,
f_f001901,2306010005,1,0,,커피,N,1,
f_f001901,2306020003,1,0,,비빔국수;김치찌개,Y,1,
f_f001901,2306010001,1,1,,고기;닭꼬치;떡볶이,N,4,
f_f001901,2306020002,4,0,,,,,
f_f001901,2306010007,4,1,,,,,
f_f001901,2306010001,5,0,,,,,
f_f001901,2306010006,5,0,,,,,
f_f001901,2306010003,5,1,,,,,
f_f001902,2305300006,1,0,,진로2병;테라1병,Y,1,
f_f001902,2305310007,1,0,,gambas picantes(매운 감바스);bacalao en salsa verde con almejas(대구 바지락 요리);gratinado(새우크림오븐);빵 2개;sangria 2잔;제로콜라 1잔,N,1,
f_f001902,2305300006,1,1,,깐풍기+짬뽕탕 세트,Y,4,
f_f001902,2305310009,1,1,,스타벅스 자몽허니 블랙티 2잔,N,1,
f_f001902,2305310002,2,0,,도시락 떡케이크,Y,1,
