TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e005633,2307260001,2307260001,,2023-07-26 10:00,,,
e_e005633,2307260002,,2307260002,,2023-07-26 10:00,15,
e_e005633,2307260003,,2307260003,,2023-07-26 16:00,12,5
e_e005633,2307260004,,2307260004,,2023-07-26 16:30,15,
e_e005633,2307260005,,2307260005,,2023-07-26 19:00,4,
e_e005633,2307260006,,2307260006,,2023-07-26 21:30,13,
e_e005633,2307270001,,2307270001,,2023-07-27 13:30,13,
e_e005633,2307270002,,2307270002,,2023-07-27 22:00,13,
e_e005633,2307270003,,2307270003,,2023-07-27 20:30,4,
e_e005633,2307280001,,2307280001,,2023-07-28 13:00,13,
e_e005633,2307280002,,2307280002,,2023-07-28 14:00,15,
e_e005633,2307280003,,2307280003,,2023-07-28 14:30,4,
e_e005633,2307280004,,2307280004,,2023-07-28 22:30,12,
e_e005633,2307280005,,2307280005,,2023-07-28 19:00,7,
f_f000011,2304290001,2304290001,,2023-04-29 15:30,,,
f_f000011,2304290002,,2304290002,,2023-04-29 21:30,1,
f_f000011,2304290003,,2304290003,,2023-04-29 20:00,1,
f_f000011,2304290004,,2304290004,,2023-04-29 20:30,15,
f_f000011,2304290005,,2304290005,,2023-04-29 16:30,1,
f_f000011,2304300001,,2304300001,,2023-04-30 10:00,1,
f_f000011,2304300002,,2304300002,,2023-04-30 11:30,1,
f_f000011,2304300003,,2304300003,,2023-04-30 15:00,1,
f_f000011,2304300004,,2304300004,,2023-04-30 15:30,1,
f_f000011,2304300005,,2304300005,,2023-04-30 22:00,1,
f_f000011,2304300006,,2304300006,,2023-04-30 16:00,1,
f_f000011,2304300007,,2304300007,,2023-04-30 17:30,1,
f_f000011,2304300008,,2304300008,,2023-04-30 18:00,1,
f_f000011,2304300009,,2304300009,,2023-04-30 21:00,1,
f_f000011,2305010001,,2305010001,,2023-05-01 19:00,1,
f_f000011,2305010002,,2305010002,,2023-05-01 12:00,1,
f_f000011,2305010003,,2305010003,,2023-05-01 13:00,15,
f_f000011,2305010004,,2305010004,,2023-05-01 13:30,1,
f_f000011,2305010005,,2305010005,,2023-05-01 14:00,1,
f_f000011,2305010006,,2305010006,,2023-05-01 17:00,1,
f_f000013,2304280001,2304280001,,2023-04-28 20:30,,,
f_f000013,2304280002,,2304280002,,2023-04-28 23:00,1,
f_f000013,2304290001,,2304290001,,2023-04-29 09:00,1,
f_f000013,2304290002,,2304290002,,2023-04-29 09:30,1,
f_f000013,2304290003,,2304290003,,2023-04-29 11:00,1,
f_f000013,2304290004,,2304290004,,2023-04-29 11:30,1,
f_f000013,2304290005,,2304290005,,2023-04-29 12:00,1,
f_f000013,2304290006,,2304290006,,2023-04-29 12:30,1,
f_f000013,2304290007,,2304290007,,2023-04-29 13:30,1,
f_f000013,2304290008,,2304290008,,2023-04-29 15:00,1,
f_f000013,2304290009,,2304290009,,2023-04-29 16:30,1,
f_f000013,2304300001,,2304300001,,2023-04-30 10:30,1,
f_f000013,2304300002,,2304300002,,2023-04-30 11:30,1,
f_f000013,2304300003,,2304300003,,2023-04-30 13:30,1,
f_f000027,2304280001,2304280001,,2023-04-28 07:00,,,
f_f000027,2304280002,,2304280002,,2023-04-28 10:30,1,
f_f000027,2304280003,,2304280003,,2023-04-28 11:00,1,
f_f000027,2304280004,,2304280004,,2023-04-28 12:00,1,
f_f000027,2304280005,,2304280005,,2023-04-28 13:30,1,
f_f000027,2304280006,,2304280006,,2023-04-28 16:30,1,
f_f000027,2304280007,,2304280007,,2023-04-28 17:30,15,
f_f000027,2304280008,,2304280008,,2023-04-28 18:00,15,
f_f000027,2304280009,,2304280009,,2023-04-28 20:30,1,
f_f000027,2304290001,,2304290001,,2023-04-29 10:00,1,
f_f000027,2304290002,,2304290002,,2023-04-29 11:30,1,
f_f000027,2304290003,,2304290003,,2023-04-29 13:00,1,
f_f000027,2304290004,,2304290004,,2023-04-29 14:30,1,
f_f000027,2304290005,,2304290005,,2023-04-29 16:30,1,
f_f000027,2304290006,,2304290006,,2023-04-29 21:30,15,
f_f000027,2304290007,,2304290007,,2023-04-29 23:00,15,
f_f000027,2304300001,,2304300001,,2023-04-30 10:30,15,
f_f000027,2304300002,,2304300002,,2023-04-30 12:30,1,
f_f000027,2304300003,,2304300003,,2023-04-30 13:00,15,
f_f000027,2304300004,,2304300004,,2023-04-30 15:00,1,
f_f000027,2304300005,,2304300005,,2023-04-30 16:30,1,
f_f000027,2304300006,,2304300006,,2023-04-30 18:00,1,
f_f000027,2304300007,,2304300007,,2023-04-30 19:30,1,
f_f000027,2304300008,,2304300008,,2023-04-30 23:00,1,
f_f000040,2304280001,,2304280001,,2023-04-28 18:30,1,
f_f000040,2304280002,,2304280002,,2023-04-28 20:00,4,
f_f000040,2304280007,2304280007,,2023-04-28 15:30,,,
f_f000040,2304280008,,2304280008,,2023-04-28 23:00,4,
f_f000040,2304290001,,2304290001,,2023-04-29 10:00,1,
f_f000040,2304290002,,2304290002,,2023-04-29 11:00,1,
f_f000040,2304290003,,2304290003,,2023-04-29 12:30,1,
f_f000040,2304290004,,2304290004,,2023-04-29 17:00,1,5
f_f000267,2305190001,2305190001,,2023-05-19 07:00,,,
f_f000267,2305190002,,2305190002,,2023-05-19 08:30,5,
f_f000267,2305190003,,2305190003,,2023-05-19 10:30,7,
f_f000267,2305190004,,2305190004,,2023-05-19 12:00,11,
f_f000267,2305190005,,2305190005,,2023-05-19 13:00,15,
f_f000267,2305190006,,2305190006,,2023-05-19 14:00,11,
f_f000267,2305190008,,2305190008,,2023-05-19 16:00,11,
f_f000267,2305200001,,2305200001,,2023-05-20 11:00,15,
f_f000267,2305200002,,2305200002,,2023-05-20 15:00,13,
f_f000267,2305200003,,2305200003,,2023-05-20 16:00,15,
f_f000267,2305200004,,2305200004,,2023-05-20 18:30,7,
f_f000291,2305190001,2305190001,,2023-05-19 10:30,,,
f_f000291,2305190002,,2305190002,,2023-05-19 19:30,5,16
f_f000291,2305190003,,2305190003,,2023-05-19 12:00,5,
f_f000291,2305190004,,2305190004,,2023-05-19 13:30,13,
f_f000291,2305190005,,2305190005,,2023-05-19 16:00,13,
f_f000338,2305200001,2305200001,,2023-05-20 10:00,,,
f_f000338,2305200002,,2305200002,,2023-05-20 18:30,1,
f_f000338,2305200003,,2305200003,,2023-05-20 11:30,1,
f_f000338,2305200004,,2305200004,,2023-05-20 13:00,1,
f_f000338,2305200005,,2305200005,,2023-05-20 13:30,1,
f_f000338,2305200006,,2305200006,,2023-05-20 15:30,1,
f_f000338,2305200007,,2305200007,,2023-05-20 18:00,1,
f_f000338,2305210001,,2305210001,,2023-05-21 15:30,1,
f_f000338,2305210002,,2305210002,,2023-05-21 10:30,1,
f_f000338,2305210003,,2305210003,,2023-05-21 11:00,1,
f_f000338,2305210004,,2305210004,,2023-05-21 11:30,1,
f_f000338,2305210005,,2305210005,,2023-05-21 12:30,1,
f_f000382,2305190001,2305190001,,2023-05-19 13:30,,,
f_f000382,2305190002,,2305190002,,2023-05-19 15:30,1,
f_f000382,2305190003,,2305190003,,2023-05-19 16:00,1,
f_f000382,2305190004,,2305190004,,2023-05-19 18:00,1,
f_f000382,2305190006,,2305190006,,2023-05-19 19:00,1,
f_f000382,2305200001,,2305200001,,2023-05-20 10:00,1,
f_f000384,2305190001,2305190001,,2023-05-19 08:30,,,
f_f000384,2305190002,,2305190002,,2023-05-19 11:30,1,15
f_f000384,2305190003,,2305190003,,2023-05-19 12:30,15,15
f_f000384,2305190004,,2305190004,,2023-05-19 13:30,1,15
f_f000384,2305190010,,2305190010,,2023-05-19 15:00,1,1
f_f000384,2305200001,,2305200001,,2023-05-20 10:00,1,15
f_f000384,2305200002,,2305200002,,2023-05-20 12:00,1,15
f_f000384,2305200003,,2305200003,,2023-05-20 13:30,1,15
f_f000384,2305200004,,2305200004,,2023-05-20 15:00,1,15
f_f000384,2305200005,,2305200005,,2023-05-20 19:30,1,15
f_f000429,2305190001,2305190001,,2023-05-19 09:30,,,
f_f000429,2305190002,,2305190002,,2023-05-19 10:00,5,
f_f000429,2305190003,,2305190003,,2023-05-19 13:00,7,
f_f000429,2305190004,,2305190004,,2023-05-19 13:30,5,
f_f000429,2305190005,,2305190005,,2023-05-19 14:00,15,
f_f000429,2305190006,,2305190006,,2023-05-19 16:00,15,
f_f000429,2305190007,,2305190007,,2023-05-19 18:00,5,13
f_f000429,2305190008,,2305190008,,2023-05-19 19:30,15,
f_f000429,2305190009,,2305190009,,2023-05-19 21:00,15,
f_f000429,2305200001,,2305200001,,2023-05-20 09:30,13,
f_f000429,2305200002,,2305200002,,2023-05-20 11:30,13,
f_f000429,2305200003,,2305200003,,2023-05-20 12:00,15,
f_f000429,2305200004,,2305200004,,2023-05-20 13:00,5,
f_f000429,2305200005,,2305200005,,2023-05-20 15:30,5,13
f_f000429,2305200006,,2305200006,,2023-05-20 18:00,5,13
f_f000429,2305200007,,2305200007,,2023-05-20 19:00,15,
f_f000429,2305200008,,2305200008,,2023-05-20 22:00,5,13
f_f000429,2305200009,,2305200009,,2023-05-20 10:30,15,
f_f000429,2305210001,,2305210001,,2023-05-21 11:00,15,
f_f000429,2305210002,,2305210002,,2023-05-21 15:30,15,
f_f000429,2305210003,,2305210003,,2023-05-21 16:00,10,
f_f000429,2305210004,,2305210004,,2023-05-21 17:30,15,
f_f000429,2305210005,,2305210005,,2023-05-21 19:30,13,
f_f000429,2305210006,,2305210006,,2023-05-21 20:00,13,
f_f000429,2305210007,,2305210007,,2023-05-21 23:30,7,15
f_f000433,2306020001,2306020001,,2023-06-02 14:30,,,
f_f000433,2306020002,,2306020002,,2023-06-02 19:00,1,
f_f000433,2306020003,,2306020003,,2023-06-02 21:00,1,
f_f000433,2306020004,,2306020004,,2023-06-02 22:30,1,
f_f000433,2306030001,,2306030001,,2023-06-03 14:00,1,
f_f000433,2306030002,,2306030002,,2023-06-03 15:30,1,
f_f000433,2306030003,,2306030003,,2023-06-03 16:00,1,
f_f000433,2306030004,,2306030004,,2023-06-03 18:30,1,
f_f000433,2306030005,,2306030005,,2023-06-03 21:00,1,
f_f000433,2306030006,,2306030006,,2023-06-03 22:30,15,
f_f000433,2306030007,,2306030007,,2023-06-03 23:30,15,
f_f000433,2306040001,,2306040001,,2023-06-04 13:00,1,
f_f000433,2306040002,,2306040002,,2023-06-04 16:00,1,
f_f000433,2306040003,,2306040003,,2023-06-04 17:00,15,
f_f000433,2306040004,,2306040004,,2023-06-04 18:30,1,
f_f000437,2305160001,2305160001,,2023-05-16 08:00,,,
f_f000437,2305160002,,2305160002,,2023-05-16 21:30,4,
f_f000437,2305160003,,2305160003,,2023-05-16 12:00,7,11
f_f000437,2305160004,,2305160004,,2023-05-16 13:00,11,
f_f000437,2305160005,,2305160005,,2023-05-16 13:30,15,
f_f000437,2305160006,,2305160006,,2023-05-16 14:30,11,
f_f000437,2305160007,,2305160007,,2023-05-16 15:00,11,
f_f000437,2305160008,,2305160008,,2023-05-16 16:00,11,
f_f000437,2305160009,,2305160009,,2023-05-16 17:30,11,
f_f000437,2305160010,,2305160010,,2023-05-16 18:30,15,
f_f000437,2305160011,,2305160011,,2023-05-16 19:30,4,
f_f000437,2305170001,,2305170001,,2023-05-17 22:30,6,5
f_f000437,2305170002,,2305170002,,2023-05-17 11:30,11,
f_f000437,2305170003,,2305170003,,2023-05-17 12:00,11,
f_f000437,2305170004,,2305170004,,2023-05-17 13:00,11,
f_f000437,2305170005,,2305170005,,2023-05-17 14:00,11,
f_f000437,2305170006,,2305170006,,2023-05-17 17:30,11,
f_f000437,2305170007,,2305170007,,2023-05-17 18:30,4,
f_f000461,2306020001,2306020001,,2023-06-02 12:00,,,
f_f000461,2306020002,,2306020002,,2023-06-02 12:30,13,15
f_f000461,2306020003,,2306020003,,2023-06-02 15:30,8,
f_f000461,2306020004,,2306020004,,2023-06-02 18:00,7,
f_f000461,2306020005,,2306020005,,2023-06-02 19:00,4,
f_f000461,2306020006,,2306020006,,2023-06-02 20:30,15,
f_f000461,2306020007,,2306020007,,2023-06-02 20:30,15,
f_f000461,2306020008,,2306020008,,2023-06-02 21:30,4,
f_f000461,2306020009,,2306020009,,2023-06-02 22:30,7,
f_f000461,2306020010,,2306020010,,2023-06-02 23:30,5,15
f_f000461,2306030001,,2306030001,,2023-06-03 11:00,15,
f_f000461,2306030002,,2306030002,,2023-06-03 13:30,15,
f_f000461,2306030003,,2306030003,,2023-06-03 14:00,15,
f_f000461,2306030004,,2306030004,,2023-06-03 14:30,15,
f_f000461,2306030005,,2306030005,,2023-06-03 14:30,15,
f_f000461,2306030006,,2306030006,,2023-06-03 17:30,4,15
f_f000461,2306030007,,2306030007,,2023-06-03 19:00,15,
f_f000461,2306030008,,2306030008,,2023-06-03 21:00,5,15
f_f000461,2306030009,,2306030009,,2023-06-03 23:30,5,15
f_f000461,2306030010,,2306030010,,2023-06-03 01:30,15,
f_f000461,2306040001,,2306040001,,2023-06-04 11:00,15,
f_f000461,2306040002,,2306040002,,2023-06-04 11:30,15,
f_f000461,2306040003,,2306040003,,2023-06-04 13:00,15,
f_f000461,2306040004,,2306040004,,2023-06-04 14:30,15,
f_f000461,2306040005,,2306040005,,2023-06-04 17:00,5,15
f_f000461,2306040006,,2306040006,,2023-06-04 22:00,4,15
f_f000461,2306040007,,2306040007,,2023-06-04 21:30,6,15
f_f000473,2305270001,2305270001,,2023-05-27 09:00,,,
f_f000473,2305270002,,2305270002,,2023-05-27 09:30,1,
f_f000473,2305270003,,2305270003,,2023-05-27 13:00,1,
f_f000473,2305270004,,2305270004,,2023-05-27 14:00,1,
f_f000473,2305270005,,2305270005,,2023-05-27 19:00,1,15
f_f000473,2305270006,,2305270006,,2023-05-27 22:00,1,
f_f000473,2305280001,,2305280001,,2023-05-28 10:00,1,
f_f000473,2305280002,,2305280002,,2023-05-28 13:30,1,15
f_f000473,2305280003,,2305280003,,2023-05-28 16:30,15,
f_f000473,2305280004,,2305280004,,2023-05-28 18:00,15,
f_f000473,2305280005,,2305280005,,2023-05-28 19:30,15,
f_f000473,2305280006,,2305280006,,2023-05-28 20:30,15,
f_f000473,2305280007,,2305280007,,2023-05-28 23:30,15,
f_f000473,2305290001,,2305290001,,2023-05-29 12:30,1,
f_f000473,2305290002,,2305290002,,2023-05-29 14:30,1,
f_f000484,2305230001,2305230001,,2023-05-23 11:00,,,
f_f000484,2305230002,,2305230002,,2023-05-23 13:30,1,
f_f000484,2305230003,,2305230003,,2023-05-23 17:30,1,
f_f000484,2305230004,,2305230004,,2023-05-23 18:30,15,
f_f000484,2305230005,,2305230005,,2023-05-23 21:00,15,
f_f000484,2305230007,,2305230007,,2023-05-23 22:00,15,
f_f000484,2305240001,,2305240001,,2023-05-24 22:00,1,
f_f000484,2305240002,,2305240002,,2023-05-24 13:00,15,
f_f000484,2305240003,,2305240003,,2023-05-24 14:30,15,
f_f000484,2305240004,,2305240004,,2023-05-24 15:30,15,
f_f000484,2305240005,,2305240005,,2023-05-24 20:00,1,
f_f000484,2305250001,,2305250001,,2023-05-25 13:00,1,
f_f000484,2305250002,,2305250002,,2023-05-25 12:00,1,
f_f000484,2305260001,,2305260001,,2023-05-26 15:30,1,
f_f000484,2305260002,,2305260002,,2023-05-26 13:00,1,
f_f000484,2305270001,,2305270001,,2023-05-27 11:00,15,
f_f000484,2305270002,,2305270002,,2023-05-27 21:30,1,
f_f000484,2305270003,,2305270003,,2023-05-27 13:00,1,
f_f000484,2305270004,,2305270004,,2023-05-27 15:00,1,
f_f000484,2305270005,,2305270005,,2023-05-27 18:00,1,
f_f000484,2305270006,,2305270006,,2023-05-27 19:00,1,
f_f000484,2305280001,,2305280001,,2023-05-28 12:00,1,
f_f000484,2305280002,,2305280002,,2023-05-28 14:00,1,
f_f000484,2305290001,,2305290001,,2023-05-29 20:30,1,
f_f000484,2305290002,,2305290002,,2023-05-29 10:00,15,
f_f000484,2305290003,,2305290003,,2023-05-29 12:30,1,
f_f000484,2305290004,,2305290004,,2023-05-29 19:30,1,
f_f000489,2306060001,2306060001,,2023-06-06 09:30,,,
f_f000489,2306060002,,2306060002,,2023-06-06 10:00,4,
f_f000489,2306060003,,2306060003,,2023-06-06 12:30,12,
f_f000489,2306060004,,2306060004,,2023-06-06 13:00,1,
f_f000489,2306060005,,2306060005,,2023-06-06 13:30,1,
f_f000489,2306060006,,2306060006,,2023-06-06 15:00,1,
f_f000489,2306060007,,2306060007,,2023-06-06 16:30,1,
f_f000489,2306060008,,2306060008,,2023-06-06 18:00,1,
f_f000489,2306060009,,2306060009,,2023-06-06 19:30,1,15
f_f000489,2306060010,,2306060010,,2023-06-06 21:30,15,
f_f000489,2306070001,,2306070001,,2023-06-07 20:30,13,
f_f000489,2306070002,,2306070002,,2023-06-07 09:30,13,
f_f000489,2306070003,,2306070003,,2023-06-07 13:00,13,
f_f000489,2306070004,,2306070004,,2023-06-07 14:30,15,
f_f000489,2306070005,,2306070005,,2023-06-07 15:00,15,
f_f000489,2306070006,,2306070006,,2023-06-07 19:00,12,
f_f000492,2305150001,2305150001,,2023-05-15 10:00,,,
f_f000492,2305150002,,2305150002,,2023-05-15 16:00,1,
f_f000492,2305150003,,2305150003,,2023-05-15 13:00,1,
f_f000492,2305150004,,2305150004,,2023-05-15 11:00,1,
f_f000492,2305150005,,2305150005,,2023-05-15 14:30,1,
f_f000492,2305160001,,2305160001,,2023-05-16 18:00,1,
f_f000492,2305160002,,2305160002,,2023-05-16 10:00,15,
f_f000492,2305160003,,2305160003,,2023-05-16 16:30,1,
f_f000492,2305170001,,2305170001,,2023-05-17 20:30,1,
f_f000492,2305170002,,2305170002,,2023-05-17 12:30,1,
f_f000492,2305170003,,2305170003,,2023-05-17 14:00,1,
f_f000492,2305170004,,2305170004,,2023-05-17 19:00,1,
f_f000492,2305170005,,2305170005,,2023-05-17 17:00,1,
f_f000492,2305180001,,2305180001,,2023-05-18 10:00,15,
f_f000492,2305180002,,2305180002,,2023-05-18 19:30,1,
f_f000493,2305190001,2305190001,,2023-05-19 06:30,,,
f_f000493,2305190002,,2305190002,,2023-05-19 18:30,1,1
f_f000493,2305190003,,2305190003,,2023-05-19 11:00,1,1
f_f000493,2305190004,,2305190004,,2023-05-19 13:00,1,1
f_f000493,2305190005,,2305190005,,2023-05-19 14:30,1,1
f_f000493,2305200001,,2305200001,,2023-05-20 21:00,1,1
f_f000493,2305200002,,2305200002,,2023-05-20 09:30,1,1
f_f000493,2305200003,,2305200003,,2023-05-20 11:00,1,1
f_f000493,2305200004,,2305200004,,2023-05-20 12:30,1,1
f_f000493,2305200005,,2305200005,,2023-05-20 12:00,1,1
f_f000493,2305200006,,2305200006,,2023-05-20 15:30,1,1
f_f000493,2305200007,,2305200007,,2023-05-20 18:00,1,1
f_f000493,2305210001,,2305210001,,2023-05-21 19:30,1,1
f_f000493,2305210002,,2305210002,,2023-05-21 09:00,1,1
f_f000493,2305210003,,2305210003,,2023-05-21 13:00,1,1
f_f000516,2305190001,2305190001,,2023-05-19 11:30,,,
f_f000516,2305190002,,2305190002,,2023-05-19 15:00,1,
f_f000516,2305190003,,2305190003,,2023-05-19 15:30,15,
f_f000516,2305190004,,2305190004,,2023-05-19 17:30,1,
f_f000516,2305190005,,2305190005,,2023-05-19 18:30,1,
f_f000516,2305200001,,2305200001,,2023-05-20 10:30,1,
f_f000516,2305200002,,2305200002,,2023-05-20 12:00,15,
f_f000516,2305200003,,2305200003,,2023-05-20 12:30,15,
f_f000516,2305200004,,2305200004,,2023-05-20 14:00,15,
f_f000516,2305200005,,2305200005,,2023-05-20 14:30,15,
f_f000516,2305200006,,2305200006,,2023-05-20 17:30,15,
f_f000516,2305200007,,2305200007,,2023-05-20 18:30,15,
f_f000516,2305200008,,2305200008,,2023-05-20 19:00,15,
f_f000516,2305200009,,2305200009,,2023-05-20 20:00,15,
f_f000516,2305210001,,2305210001,,2023-05-21 12:00,1,
f_f000530,2305190001,2305190001,,2023-05-19 08:30,,,
f_f000530,2305190002,,2305190002,,2023-05-19 12:30,1,
f_f000530,2305190003,,2305190003,,2023-05-19 13:30,1,
f_f000530,2305190004,,2305190004,,2023-05-19 15:00,1,
f_f000530,2305190005,,2305190005,,2023-05-19 15:00,1,
f_f000530,2305200001,,2305200001,,2023-05-20 11:30,1,
f_f000530,2305200002,,2305200002,,2023-05-20 12:30,1,
f_f000530,2305200003,,2305200003,,2023-05-20 13:30,1,
f_f000530,2305200004,,2305200004,,2023-05-20 15:00,1,
f_f000530,2305200005,,2305200005,,2023-05-20 18:00,1,
f_f000532,2306020001,2306020001,,2023-06-02 05:00,,,
f_f000532,2306020003,,2306020003,,2023-06-02 09:00,1,
f_f000532,2306020004,,2306020004,,2023-06-02 10:30,1,
f_f000532,2306020005,,2306020005,,2023-06-02 11:30,1,
f_f000532,2306020006,,2306020006,,2023-06-02 15:00,10,
f_f000532,2306020007,,2306020007,,2023-06-02 19:00,1,
f_f000532,2306020008,,2306020008,,2023-06-02 20:00,1,
f_f000532,2306020009,,2306020009,,2023-06-02 21:30,1,
f_f000532,2306030001,,2306030001,,2023-06-03 10:30,1,
f_f000532,2306030002,,2306030002,,2023-06-03 11:30,1,
f_f000532,2306030003,,2306030003,,2023-06-03 17:00,1,
f_f000532,2306030004,,2306030004,,2023-06-03 20:30,1,
f_f000532,2306040001,,2306040001,,2023-06-04 11:00,1,
f_f000532,2306040002,,2306040002,,2023-06-04 12:30,1,
f_f000532,2306040003,,2306040003,,2023-06-04 23:30,1,
f_f000538,2306030001,2306030001,,2023-06-03 06:30,,,
f_f000538,2306030002,,2306030002,,2023-06-03 08:30,1,1
f_f000538,2306030003,,2306030003,,2023-06-03 11:00,1,1
f_f000538,2306030004,,2306030004,,2023-06-03 12:00,1,1
f_f000538,2306030005,,2306030005,,2023-06-03 12:30,15,15
f_f000538,2306030006,,2306030006,,2023-06-03 13:30,1,1
f_f000538,2306030007,,2306030007,,2023-06-03 14:30,1,1
f_f000538,2306030008,,2306030008,,2023-06-03 16:30,1,1
f_f000538,2306030009,,2306030009,,2023-06-03 18:30,1,1
f_f000538,2306030010,,2306030010,,2023-06-03 18:30,1,1
f_f000538,2306030011,,2306030011,,2023-06-03 19:00,1,1
f_f000538,2306040001,,2306040001,,2023-06-04 12:30,1,1
f_f000538,2306040002,,2306040002,,2023-06-04 13:00,1,1
f_f000538,2306040003,,2306040003,,2023-06-04 16:00,1,1
f_f000538,2306040004,,2306040004,,2023-06-04 18:00,1,1
f_f000538,2306040005,,2306040005,,2023-06-04 19:00,15,15
f_f000538,2306040006,,2306040006,,2023-06-04 20:00,1,1
f_f000538,2306050001,,2306050001,,2023-06-05 11:00,15,15
f_f000538,2306050002,,2306050002,,2023-06-05 17:00,15,15
f_f000538,2306050003,,2306050003,,2023-06-05 17:30,1,1
f_f000538,2306050004,,2306050004,,2023-06-05 21:00,1,1
f_f000538,2306050005,,2306050005,,2023-06-05 22:30,1,1
f_f000543,2305160001,2305160001,,2023-05-16 07:00,,,
f_f000543,2305160002,,2305160002,,2023-05-16 07:30,13,
f_f000543,2305160003,,2305160003,,2023-05-16 09:00,8,
f_f000543,2305160004,,2305160004,,2023-05-16 11:00,7,
f_f000543,2305160005,,2305160005,,2023-05-16 11:30,15,
f_f000543,2305160006,,2305160006,,2023-05-16 13:00,13,15
f_f000543,2305160007,,2305160007,,2023-05-16 14:30,2,
f_f000543,2305160008,,2305160008,,2023-05-16 16:00,2,
f_f000543,2305160009,,2305160009,,2023-05-16 18:00,2,
f_f000543,2305160010,,2305160010,,2023-05-16 18:30,2,
f_f000543,2305160011,,2305160011,,2023-05-16 19:30,2,15
f_f000543,2305170001,,2305170001,,2023-05-17 10:00,15,
f_f000543,2305170002,,2305170002,,2023-05-17 12:30,15,
f_f000543,2305170003,,2305170003,,2023-05-17 13:00,15,
f_f000543,2305170004,,2305170004,,2023-05-17 13:30,15,
f_f000543,2305170005,,2305170005,,2023-05-17 14:00,15,
f_f000543,2305170006,,2305170006,,2023-05-17 14:30,8,
f_f000543,2305170007,,2305170007,,2023-05-17 15:00,15,
f_f000543,2305170008,,2305170008,,2023-05-17 15:30,15,
f_f000543,2305170009,,2305170009,,2023-05-17 16:00,15,
f_f000543,2305170010,,2305170010,,2023-05-17 17:00,15,
f_f000543,2305170011,,2305170011,,2023-05-17 17:30,4,15
f_f000543,2305170012,,2305170012,,2023-05-17 17:30,15,
f_f000543,2305170013,,2305170013,,2023-05-17 18:00,15,
f_f000543,2305170014,,2305170014,,2023-05-17 19:00,15,
f_f000543,2305170015,,2305170015,,2023-05-17 20:30,4,15
f_f000543,2305180001,,2305180001,,2023-05-18 05:00,15,
f_f000543,2305180002,,2305180002,,2023-05-18 05:30,15,
f_f000543,2305180003,,2305180003,,2023-05-18 10:30,4,15
f_f000543,2305180004,,2305180004,,2023-05-18 11:00,15,
f_f000543,2305180005,,2305180005,,2023-05-18 12:00,15,
f_f000543,2305180006,,2305180006,,2023-05-18 12:30,15,
f_f000543,2305180007,,2305180007,,2023-05-18 13:30,13,15
f_f000543,2305180008,,2305180008,,2023-05-18 14:30,13,15
f_f000543,2305180009,,2305180009,,2023-05-18 16:00,15,
f_f000543,2305180010,,2305180010,,2023-05-18 17:30,4,
f_f000543,2305180011,,2305180011,,2023-05-18 18:30,15,
f_f000543,2305180012,,2305180012,,2023-05-18 22:00,7,
f_f000543,2305180013,,2305180013,,2023-05-18 23:00,8,
f_f000543,2305180014,,2305180014,,2023-05-18 23:30,13,15
f_f000568,2305190001,2305190001,,2023-05-19 22:00,,,
f_f000568,2305190002,,2305190002,,2023-05-19 00:00,7,4
f_f000568,2305200001,,2305200001,,2023-05-20 22:30,7,5
f_f000568,2305200002,,2305200002,,2023-05-20 08:30,15,
f_f000568,2305200003,,2305200003,,2023-05-20 09:30,15,
f_f000568,2305200004,,2305200004,,2023-05-20 11:30,15,
f_f000568,2305200005,,2305200005,,2023-05-20 13:00,15,
f_f000568,2305200006,,2305200006,,2023-05-20 14:00,15,
f_f000568,2305200007,,2305200007,,2023-05-20 15:00,15,
f_f000568,2305200008,,2305200008,,2023-05-20 16:00,4,
f_f000568,2305200009,,2305200009,,2023-05-20 18:00,4,
f_f000568,2305200010,,2305200010,,2023-05-20 19:00,15,
f_f000586,2305310001,2305310001,,2023-05-31 12:00,,,
f_f000586,2305310002,,2305310002,,2023-05-31 15:00,1,
f_f000586,2305310003,,2305310003,,2023-05-31 17:00,1,
f_f000586,2305310004,,2305310004,,2023-05-31 17:00,1,
f_f000586,2305310005,,2305310005,,2023-05-31 17:30,1,
f_f000586,2305310006,,2305310006,,2023-05-31 18:30,1,
f_f000586,2305310007,,2305310007,,2023-05-31 19:30,1,
f_f000586,2306010001,,2306010001,,2023-06-01 11:30,1,
f_f000586,2306010002,,2306010002,,2023-06-01 12:30,1,
f_f000586,2306010003,,2306010003,,2023-06-01 17:30,1,
f_f000586,2306010004,,2306010004,,2023-06-01 18:00,1,
f_f000586,2306010005,,2306010005,,2023-06-01 19:00,1,
f_f000586,2306010006,,2306010006,,2023-06-01 19:30,1,
f_f000586,2306020001,,2306020001,,2023-06-02 13:00,1,1
f_f000586,2306020002,,2306020002,,2023-06-02 11:30,1,
f_f000591,2305270001,,2305270001,,2023-05-27 14:30,1,1
f_f000591,2305270002,2305270002,,2023-05-27 13:30,,,
f_f000591,2305270003,,2305270003,,2023-05-27 15:00,15,
f_f000591,2305270004,,2305270004,,2023-05-27 03:30,15,
f_f000591,2305270005,,2305270005,,2023-05-27 17:30,15,15
f_f000591,2305270006,,2305270006,,2023-05-27 14:30,1,1
f_f000591,2305270007,,2305270007,,2023-05-27 15:30,15,15
