MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID
f000013_900030,127.0263251,37.0401337,2023-04-28 20:47,f_f000013
f000013_900030,127.0263251,37.0401337,2023-04-28 20:48,f_f000013
f000013_900030,127.0263251,37.0401337,2023-04-28 20:48,f_f000013
f000013_900030,127.0263251,37.0401337,2023-04-28 20:49,f_f000013
f000013_900030,127.0263251,37.0401337,2023-04-28 20:49,f_f000013
f000013_900030,127.025848,37.0406813,2023-04-28 20:50,f_f000013
f000013_900030,127.025848,37.0406813,2023-04-28 20:50,f_f000013
f000013_900030,127.025848,37.0406813,2023-04-28 20:50,f_f000013
f000013_900030,127.025848,37.0406813,2023-04-28 20:51,f_f000013
f000013_900030,127.025848,37.0406813,2023-04-28 20:51,f_f000013
f000013_900030,127.0238781,37.0411405,2023-04-28 20:52,f_f000013
f000013_900030,127.0219822,37.0443311,2023-04-28 20:52,f_f000013
f000013_900030,127.0219822,37.0443311,2023-04-28 20:53,f_f000013
f000013_900030,127.0219395,37.0466871,2023-04-28 20:53,f_f000013
f000013_900030,127.0220418,37.0502488,2023-04-28 20:54,f_f000013
f000013_900030,127.024635,37.0535828,2023-04-28 20:54,f_f000013
f000013_900030,127.0212738,37.05487,2023-04-28 20:54,f_f000013
f000013_900030,127.0163192,37.0548649,2023-04-28 20:55,f_f000013
f000013_900030,127.0117254,37.0544197,2023-04-28 20:55,f_f000013
f000013_900030,127.0062818,37.0528124,2023-04-28 20:56,f_f000013
f000013_900030,127.0053322,37.052886,2023-04-28 20:56,f_f000013
f000013_900030,127.0053322,37.052886,2023-04-28 20:57,f_f000013
f000013_900030,127.0033355,37.0534442,2023-04-28 20:57,f_f000013
f000013_900030,126.9975794,37.0532103,2023-04-28 20:58,f_f000013
f000013_900030,126.9919922,37.0521542,2023-04-28 20:58,f_f000013
f000013_900030,126.9889574,37.054128,2023-04-28 20:59,f_f000013
f000013_900030,126.9882834,37.0578748,2023-04-28 20:59,f_f000013
f000013_900030,126.9903324,37.0612615,2023-04-28 20:59,f_f000013
f000013_900030,126.9917041,37.0637292,2023-04-28 21:00,f_f000013
f000013_900030,126.992246,37.0648495,2023-04-28 21:00,f_f000013
f000013_900030,126.9930207,37.0678535,2023-04-28 21:01,f_f000013
f000013_900030,126.9927045,37.0727225,2023-04-28 21:01,f_f000013
f000013_900030,126.9912161,37.07762,2023-04-28 21:02,f_f000013
f000013_900030,126.9903,37.0825263,2023-04-28 21:02,f_f000013
f000013_900030,126.9905291,37.0878129,2023-04-28 21:03,f_f000013
f000013_900030,126.9920726,37.0929159,2023-04-28 21:03,f_f000013
f000013_900030,126.9943739,37.0975966,2023-04-28 21:04,f_f000013
f000013_900030,126.9957922,37.1027605,2023-04-28 21:04,f_f000013
f000013_900030,126.9952165,37.1072766,2023-04-28 21:04,f_f000013
f000013_900030,126.994436,37.110651,2023-04-28 21:05,f_f000013
f000013_900030,126.9943112,37.1126861,2023-04-28 21:05,f_f000013
f000013_900030,126.9943193,37.113021,2023-04-28 21:06,f_f000013
f000013_900030,126.9944617,37.1145756,2023-04-28 21:06,f_f000013
f000013_900030,126.994769,37.1161215,2023-04-28 21:07,f_f000013
f000013_900030,126.9953028,37.117776,2023-04-28 21:07,f_f000013
f000013_900030,126.9962948,37.1198858,2023-04-28 21:08,f_f000013
f000013_900030,126.9972127,37.1214107,2023-04-28 21:08,f_f000013
f000013_900030,126.9980348,37.12291,2023-04-28 21:08,f_f000013
f000013_900030,126.9987157,37.1243308,2023-04-28 21:09,f_f000013
f000013_900030,126.9988963,37.1247566,2023-04-28 21:09,f_f000013
f000013_900030,126.9991459,37.1253476,2023-04-28 21:10,f_f000013
f000013_900030,126.9993125,37.125754,2023-04-28 21:10,f_f000013
f000013_900030,126.9995626,37.1264188,2023-04-28 21:11,f_f000013
f000013_900030,126.9999509,37.1275341,2023-04-28 21:11,f_f000013
f000013_900030,127.0002278,37.1284523,2023-04-28 21:12,f_f000013
f000013_900030,127.0003872,37.1290099,2023-04-28 21:12,f_f000013
f000013_900030,127.0005746,37.1296746,2023-04-28 21:13,f_f000013
f000013_900030,127.0007587,37.1303076,2023-04-28 21:13,f_f000013
f000013_900030,127.0010008,37.1311508,2023-04-28 21:13,f_f000013
f000013_900030,127.001338,37.1323308,2023-04-28 21:14,f_f000013
f000013_900030,127.0016257,37.1333397,2023-04-28 21:14,f_f000013
f000013_900030,127.0019036,37.1343117,2023-04-28 21:15,f_f000013
f000013_900030,127.0021916,37.1353194,2023-04-28 21:15,f_f000013
f000013_900030,127.0027005,37.1371012,2023-04-28 21:16,f_f000013
f000013_900030,127.0031631,37.1389199,2023-04-28 21:16,f_f000013
f000013_900030,127.003307,37.1401094,2023-04-28 21:17,f_f000013
f000013_900030,127.0032951,37.141208,2023-04-28 21:17,f_f000013
f000013_900030,127.0030658,37.1426942,2023-04-28 21:18,f_f000013
f000013_900030,127.0025743,37.1441498,2023-04-28 21:18,f_f000013
f000013_900030,127.0020124,37.1452507,2023-04-28 21:18,f_f000013
f000013_900030,127.0012451,37.1463799,2023-04-28 21:19,f_f000013
f000013_900030,127.0003442,37.1476064,2023-04-28 21:19,f_f000013
f000013_900030,126.9994854,37.1490974,2023-04-28 21:20,f_f000013
f000013_900030,126.9987227,37.151523,2023-04-28 21:20,f_f000013
f000013_900030,126.9983089,37.153391,2023-04-28 21:21,f_f000013
f000013_900030,126.9983284,37.1616575,2023-04-28 21:22,f_f000013
f000013_900030,126.9989439,37.1650422,2023-04-28 21:23,f_f000013
f000013_900030,126.9980274,37.1685984,2023-04-28 21:24,f_f000013
f000013_900030,126.9993348,37.1752658,2023-04-28 21:25,f_f000013
f000013_900030,127.0122647,37.1708818,2023-04-28 21:26,f_f000013
f000013_900030,127.0122647,37.1708818,2023-04-28 21:26,f_f000013
f000013_900030,127.0278952,37.1740275,2023-04-28 21:27,f_f000013
f000013_900030,127.0278952,37.1740275,2023-04-28 21:28,f_f000013
f000013_900030,127.043108,37.1793557,2023-04-28 21:29,f_f000013
f000013_900030,127.0577788,37.1839094,2023-04-28 21:30,f_f000013
f000013_900030,127.0745734,37.1803425,2023-04-28 21:31,f_f000013
f000013_900030,127.109682,37.1792968,2023-04-28 21:32,f_f000013
f000013_900030,127.1230792,37.1919046,2023-04-28 21:33,f_f000013
f000013_900030,127.13504,37.2054185,2023-04-28 21:34,f_f000013
f000013_900030,127.1508739,37.2300933,2023-04-28 21:36,f_f000013
f000013_900030,127.1576443,37.2444112,2023-04-28 21:37,f_f000013
f000013_900030,127.1696981,37.2533193,2023-04-28 21:38,f_f000013
f000013_900030,127.1806796,37.2642526,2023-04-28 21:39,f_f000013
f000013_900030,127.1900928,37.2661895,2023-04-28 21:40,f_f000013
f000013_900030,127.2016296,37.259863,2023-04-28 21:41,f_f000013
f000013_900030,127.2016296,37.259863,2023-04-28 21:42,f_f000013
f000013_900030,127.2292542,37.2489271,2023-04-28 21:43,f_f000013
f000013_900030,127.2466171,37.2457779,2023-04-28 21:44,f_f000013
f000013_900030,127.2640095,37.2462236,2023-04-28 21:45,f_f000013
f000013_900030,127.2835268,37.2402885,2023-04-28 21:46,f_f000013
f000013_900030,127.2938674,37.2392422,2023-04-28 21:47,f_f000013
f000013_900030,127.3111497,37.2446116,2023-04-28 21:48,f_f000013
f000013_900030,127.328334,37.2501351,2023-04-28 21:49,f_f000013
f000013_900030,127.3454606,37.2519038,2023-04-28 21:50,f_f000013
f000013_900030,127.3593882,37.2440778,2023-04-28 21:51,f_f000013
f000013_900030,127.3749941,37.240636,2023-04-28 21:52,f_f000013
f000013_900030,127.3749941,37.240636,2023-04-28 21:52,f_f000013
f000013_900030,127.3928568,37.2398927,2023-04-28 21:53,f_f000013
f000013_900030,127.4107688,37.2406301,2023-04-28 21:54,f_f000013
f000013_900030,127.4285284,37.2352561,2023-04-28 21:55,f_f000013
f000013_900030,127.4463708,37.2367248,2023-04-28 21:56,f_f000013
f000013_900030,127.4610656,37.2406814,2023-04-28 21:57,f_f000013
f000013_900030,127.4758719,37.2453035,2023-04-28 21:58,f_f000013
f000013_900030,127.4956889,37.2452364,2023-04-28 21:59,f_f000013
f000013_900030,127.5143923,37.2440728,2023-04-28 22:00,f_f000013
f000013_900030,127.5304528,37.2393496,2023-04-28 22:01,f_f000013
f000013_900030,127.5471576,37.2397388,2023-04-28 22:02,f_f000013
f000013_900030,127.5634884,37.2399293,2023-04-28 22:03,f_f000013
f000013_900030,127.5792961,37.2363632,2023-04-28 22:04,f_f000013
f000013_900030,127.5942276,37.2319074,2023-04-28 22:05,f_f000013
f000013_900030,127.6076114,37.2363929,2023-04-28 22:06,f_f000013
f000013_900030,127.6213156,37.2431021,2023-04-28 22:07,f_f000013
f000013_900030,127.6365482,37.2498044,2023-04-28 22:08,f_f000013
f000013_900030,127.6536931,37.2528192,2023-04-28 22:09,f_f000013
f000013_900030,127.6696806,37.2542173,2023-04-28 22:10,f_f000013
f000013_900030,127.6861165,37.2546419,2023-04-28 22:11,f_f000013
f000013_900030,127.7038375,37.2528103,2023-04-28 22:12,f_f000013
f000013_900030,127.7203755,37.2463484,2023-04-28 22:13,f_f000013
f000013_900030,127.7408761,37.243481,2023-04-28 22:14,f_f000013
f000013_900030,127.7535031,37.2419652,2023-04-28 22:15,f_f000013
f000013_900030,127.7636608,37.2503578,2023-04-28 22:16,f_f000013
f000013_900030,127.7736009,37.25962,2023-04-28 22:17,f_f000013
f000013_900030,127.7903463,37.268486,2023-04-28 22:18,f_f000013
f000013_900030,127.8057762,37.2759717,2023-04-28 22:19,f_f000013
f000013_900030,127.8162905,37.2889969,2023-04-28 22:20,f_f000013
