MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID
f000027_900055,128.3414733,35.143005,2023-04-28 10:08,f_f000027
f000027_900055,128.3469849,35.1399976,2023-04-28 10:08,f_f000027
f000027_900055,128.3532327,35.1364801,2023-04-28 10:08,f_f000027
f000027_900055,128.359697,35.1332715,2023-04-28 10:09,f_f000027
f000027_900055,128.3668693,35.1301136,2023-04-28 10:09,f_f000027
f000027_900055,128.3736081,35.127268,2023-04-28 10:10,f_f000027
f000027_900055,128.3799733,35.123157,2023-04-28 10:10,f_f000027
f000027_900055,128.3863052,35.118914,2023-04-28 10:11,f_f000027
f000027_900055,128.3918875,35.1147354,2023-04-28 10:11,f_f000027
f000027_900055,128.3992078,35.1124069,2023-04-28 10:12,f_f000027
f000027_900055,128.4053243,35.1090505,2023-04-28 10:12,f_f000027
f000027_900055,128.4132624,35.1086212,2023-04-28 10:13,f_f000027
f000027_900055,128.4203465,35.1057167,2023-04-28 10:13,f_f000027
f000027_900055,128.4277336,35.1031795,2023-04-28 10:14,f_f000027
f000027_900055,128.4350349,35.1010438,2023-04-28 10:14,f_f000027
f000027_900055,128.4390248,35.1038932,2023-04-28 10:14,f_f000027
f000027_900055,128.4444682,35.1072219,2023-04-28 10:15,f_f000027
f000027_900055,128.4512048,35.1100994,2023-04-28 10:15,f_f000027
f000027_900055,128.4581494,35.1136527,2023-04-28 10:16,f_f000027
f000027_900055,128.4639593,35.1193122,2023-04-28 10:16,f_f000027
f000027_900055,128.4701629,35.1236863,2023-04-28 10:17,f_f000027
f000027_900055,128.4787607,35.1253815,2023-04-28 10:17,f_f000027
f000027_900055,128.4863534,35.1266779,2023-04-28 10:18,f_f000027
f000027_900055,128.4993653,35.1338826,2023-04-28 10:19,f_f000027
f000027_900055,128.504121,35.1393199,2023-04-28 10:19,f_f000027
f000027_900055,128.5091496,35.1442618,2023-04-28 10:20,f_f000027
f000027_900055,128.5147045,35.1489166,2023-04-28 10:20,f_f000027
f000027_900055,128.5185665,35.1534618,2023-04-28 10:21,f_f000027
f000027_900055,128.5189934,35.1537269,2023-04-28 10:22,f_f000027
f000027_900055,128.5189934,35.1537269,2023-04-28 10:22,f_f000027
f000027_900055,128.5485297,35.1518585,2023-04-28 10:23,f_f000027
f000027_900055,128.5493492,35.1574466,2023-04-28 10:23,f_f000027
f000027_900055,128.5520314,35.1619396,2023-04-28 10:24,f_f000027
f000027_900055,128.5734564,35.1604099,2023-04-28 10:25,f_f000027
f000027_900055,128.5812413,35.1598633,2023-04-28 10:25,f_f000027
f000027_900055,128.5886898,35.160372,2023-04-28 10:26,f_f000027
f000027_900055,128.5946631,35.1632922,2023-04-28 10:26,f_f000027
f000027_900055,128.6009809,35.1662989,2023-04-28 10:27,f_f000027
f000027_900055,128.6081426,35.1671758,2023-04-28 10:27,f_f000027
f000027_900055,128.6138532,35.1696345,2023-04-28 10:28,f_f000027
f000027_900055,128.6138532,35.1696345,2023-04-28 10:28,f_f000027
f000027_900055,128.6138532,35.1696345,2023-04-28 10:29,f_f000027
f000027_900055,128.6138532,35.1696345,2023-04-28 10:29,f_f000027
f000027_900055,128.6148066,35.1680896,2023-04-28 10:30,f_f000027
f000027_900055,128.614527,35.1664829,2023-04-28 10:30,f_f000027
f000027_900055,128.6118569,35.1657891,2023-04-28 10:31,f_f000027
f000027_900055,128.6100026,35.1638524,2023-04-28 10:31,f_f000027
f000027_900055,128.6081796,35.1640162,2023-04-28 10:31,f_f000027
f000027_900055,128.607453,35.1621647,2023-04-28 10:32,f_f000027
f000027_900055,128.6048176,35.1605577,2023-04-28 10:32,f_f000027
f000027_900055,128.6029379,35.1624845,2023-04-28 10:33,f_f000027
f000027_900055,128.6003584,35.1638265,2023-04-28 10:33,f_f000027
f000027_900055,128.5994321,35.1658563,2023-04-28 10:34,f_f000027
f000027_900055,128.6009012,35.1679477,2023-04-28 10:34,f_f000027
f000027_900055,128.5997554,35.1691217,2023-04-28 10:35,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:35,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:36,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:36,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:37,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:37,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:37,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:38,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:38,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:39,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:39,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:40,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:40,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:41,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:41,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:42,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:42,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:42,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:43,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:43,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:44,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:45,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:47,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:48,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:49,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:50,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:51,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:52,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:53,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:55,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:56,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:57,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:58,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 10:59,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:00,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:01,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:02,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:03,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:04,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:05,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:06,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:07,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:08,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:09,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:09,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:10,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:11,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:12,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:13,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:14,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:15,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:16,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:18,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:18,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:19,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:20,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:20,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:21,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:21,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:22,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:23,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:23,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:24,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:26,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:27,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:29,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:29,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:30,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:31,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:33,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:35,f_f000027
f000027_900055,128.5982328,35.1696466,2023-04-28 11:35,f_f000027
